concept_id,concept_name,concept_code,vocabulary_id,location
45766895,Closed fracture of phalanx of little finger,704157008,SNOMED,hand
45766894,Closed fracture of phalanx of middle finger,704156004,SNOMED,hand
760388,Closed fracture of phalanx of right foot,10931561000119102,SNOMED,foot
760377,Closed fracture of phalanx of right great toe,10931001000119105,SNOMED,foot
760482,Closed fracture of phalanx of right index finger,10935801000119104,SNOMED,hand
765011,Closed fracture of phalanx of right lesser toe,10931401000119104,SNOMED,foot
760487,Closed fracture of phalanx of right little finger,10936041000119100,SNOMED,hand
760483,Closed fracture of phalanx of right middle finger,10935881000119107,SNOMED,hand
760485,Closed fracture of phalanx of right ring finger,10935961000119105,SNOMED,hand
760520,Closed fracture of phalanx of right thumb,10937801000119109,SNOMED,hand
45771408,Closed fracture of phalanx of ring finger,704155000,SNOMED,hand
45772707,Closed fracture of phalanx of thumb,704213001,SNOMED,hand
4010528,"Closed fracture of phalanx or phalanges, unspecified",208431001,SNOMED,hand
3541317,"Closed fracture of phalanx or phalanges, unspecified",691851000000106,SNOMED,hand
760380,Closed fracture of physis of left great toe,10931121000119100,SNOMED,foot
760446,Closed fracture of pisiform bone of left wrist,10934241000119100,SNOMED,hand
764591,Closed fracture of pisiform bone of right wrist,457161000124106,SNOMED,hand
78274,Closed fracture of pisiform bone of wrist,43767005,SNOMED,hand
760608,Closed fracture of posterior column of left acetabulum,11307121000119104,SNOMED,pelvis
760605,Closed fracture of posterior column of right acetabulum,11307001000119109,SNOMED,pelvis
45767654,Closed fracture of posterior wall of acetabulum,705125001,SNOMED,pelvis
760617,Closed fracture of posterior wall of left acetabulum,11307761000119108,SNOMED,pelvis
760616,Closed fracture of posterior wall of right acetabulum,11307721000119103,SNOMED,pelvis
765347,Closed fracture of proximal end of left radius,10936961000119100,SNOMED,forearm_wrist
760251,Closed fracture of proximal end of left tibia,10925201000119100,SNOMED,lowleg_ankle
760270,Closed fracture of proximal end of left ulna,10926041000119102,SNOMED,forearm_wrist
441973,Closed fracture of proximal end of radius,71139009,SNOMED,forearm_wrist
760504,Closed fracture of proximal end of right radius,10936921000119105,SNOMED,forearm_wrist
760250,Closed fracture of proximal end of right tibia,10925161000119105,SNOMED,lowleg_ankle
760269,Closed fracture of proximal end of right ulna,10926001000119104,SNOMED,forearm_wrist
436251,Closed fracture of proximal end of ulna,33041006,SNOMED,forearm_wrist
760503,Closed fracture of proximal epiphyseal plate of left radius,10936881000119103,SNOMED,forearm_wrist
760502,Closed fracture of proximal epiphyseal plate of right radius,10936841000119108,SNOMED,forearm_wrist
760217,Closed fracture of proximal epiphysis of left femur,10923601000119103,SNOMED,hip_femur
45773541,Closed fracture of proximal epiphysis of radius,704208000,SNOMED,forearm_wrist
760216,Closed fracture of proximal epiphysis of right femur,10923561000119103,SNOMED,hip_femur
4015501,"Closed fracture of proximal femur, pertrochanteric",208548007,SNOMED,hip_femur
4009611,"Closed fracture of proximal femur, pertrochanteric section, not otherwise specified",208554008,SNOMED,hip_femur
3541390,"Closed fracture of proximal femur, pertrochanteric section, not otherwise specified",692931000000100,SNOMED,hip_femur
3536018,"Closed fracture of proximal femur, trochanteric section, unspecified",614431000000100,SNOMED,hip_femur
4150966,"Closed fracture of proximal femur, trochanteric section, unspecified",269095002,SNOMED,hip_femur
4010368,Closed fracture of proximal forearm not otherwise specified,208299004,SNOMED,forearm_wrist
3535469,Closed fracture of proximal forearm not otherwise specified,606061000000108,SNOMED,forearm_wrist
3571031,"Closed fracture of proximal forearm, unspecified part",606051000000105,SNOMED,forearm_wrist
4014056,"Closed fracture of proximal forearm, unspecified part",208293003,SNOMED,forearm_wrist
440230,"Closed fracture of proximal humerus, anatomical neck",208241000,SNOMED,humerus_elbow
3570263,Closed fracture of proximal humerus not otherwise specified,623691000000107,SNOMED,humerus_elbow
4010240,Closed fracture of proximal humerus not otherwise specified,208247001,SNOMED,humerus_elbow
4013457,"Closed fracture of proximal humerus, unspecified part",208239001,SNOMED,humerus_elbow
3520567,"Closed fracture of proximal humerus, unspecified part",625211000000101,SNOMED,humerus_elbow
760318,Closed fracture of proximal left humerus,10928361000119100,SNOMED,humerus_elbow
45766941,Closed fracture of proximal phalanx of great toe,704211004,SNOMED,foot
45766899,Closed fracture of proximal phalanx of index finger,704162009,SNOMED,hand
760476,Closed fracture of proximal phalanx of index finger of left hand,10935521000119105,SNOMED,hand
760475,Closed fracture of proximal phalanx of index finger of right hand,10935481000119105,SNOMED,hand
760374,Closed fracture of proximal phalanx of left great toe,10930881000119100,SNOMED,foot
760512,Closed fracture of proximal phalanx of left thumb,10937361000119102,SNOMED,hand
765010,Closed fracture of proximal phalanx of lesser toe of left foot,10931201000119100,SNOMED,foot
760381,Closed fracture of proximal phalanx of lesser toe of right foot,10931161000119105,SNOMED,foot
45766898,Closed fracture of proximal phalanx of little finger,704161002,SNOMED,hand
765016,Closed fracture of proximal phalanx of little finger of left hand,10935761000119107,SNOMED,hand
760481,Closed fracture of proximal phalanx of little finger of right hand,10935721000119102,SNOMED,hand
45771409,Closed fracture of proximal phalanx of middle finger,704160001,SNOMED,hand
760478,Closed fracture of proximal phalanx of middle finger of left hand,10935601000119100,SNOMED,hand
760477,Closed fracture of proximal phalanx of middle finger of right hand,10935561000119100,SNOMED,hand
760373,Closed fracture of proximal phalanx of right great toe,10930841000119105,SNOMED,foot
760511,Closed fracture of proximal phalanx of right thumb,10937321000119107,SNOMED,hand
45766842,Closed fracture of proximal phalanx of ring finger,704094001,SNOMED,hand
760480,Closed fracture of proximal phalanx of ring finger of left hand,10935681000119108,SNOMED,hand
760479,Closed fracture of proximal phalanx of ring finger of right hand,10935641000119103,SNOMED,hand
760317,Closed fracture of proximal right humerus,10928321000119105,SNOMED,humerus_elbow
4013465,"Closed fracture of proximal ulna, comminuted",208295005,SNOMED,forearm_wrist
40344225,Closed fracture of pubis,26219001,SNOMED,pelvis
439166,Closed fracture of radius,111640008,SNOMED,forearm_wrist
3535301,"Closed fracture of radius (alone), unspecified",603511000000106,SNOMED,forearm_wrist
4146878,"Closed fracture of radius (alone), unspecified",269087001,SNOMED,forearm_wrist
435380,Closed fracture of radius AND ulna,53627009,SNOMED,forearm_wrist
40407423,"Closed fracture of: [radius and ulna, lower end] or [wrist])",208314007,SNOMED,forearm_wrist
3540111,"Closed fracture of radius and ulna, NOS",674571000000108,SNOMED,forearm_wrist
4013474,"Closed fracture of radius and ulna, NOS",208361008,SNOMED,forearm_wrist
3540131,"Closed fracture of radius and ulna, shaft, NOS",675041000000108,SNOMED,forearm_wrist
4010369,"Closed fracture of radius and ulna, shaft, NOS",208310003,SNOMED,forearm_wrist
4014071,"Closed fracture of radius and ulna, unspecified part",208357002,SNOMED,forearm_wrist
3568207,"Closed fracture of radius and ulna, unspecified part",674551000000104,SNOMED,forearm_wrist
4009438,"Closed fracture of radius, shaft, unspecified",208308000,SNOMED,forearm_wrist
3568283,"Closed fracture of radius, shaft, unspecified",675031000000104,SNOMED,forearm_wrist
37209589,Closed fracture of ramus of left mandible,16670271000119106,SNOMED,skull_face
433038,Closed fracture of ramus of mandible,86559007,SNOMED,skull_face
37209590,Closed fracture of ramus of right mandible,16670311000119106,SNOMED,skull_face
74188,Closed fracture of rib,60667009,SNOMED,rib_thorax
3541032,Closed fracture of rib(s) NOS,687351000000107,SNOMED,rib_thorax
4013318,Closed fracture of rib(s) NOS,208108008,SNOMED,rib_thorax
3541031,"Closed fracture of rib, unspecified",687341000000109,SNOMED,rib_thorax
4010218,"Closed fracture of rib, unspecified",208098001,SNOMED,rib_thorax
765186,Closed fracture of right acetabulum,11307201000119104,SNOMED,pelvis
760346,Closed fracture of right ankle,10929641000119103,SNOMED,lowleg_ankle
37209619,Closed fracture of right basilar portion of occipital bone,16709541000119108,SNOMED,skull_face
37209599,Closed fracture of right calcaneal apophysis,16673871000119100,SNOMED,foot
759877,Closed fracture of right clavicle,10741801000119106,SNOMED,clav_scap
760524,Closed fracture of right elbow,10937961000119103,SNOMED,humerus_elbow
760437,Closed fracture of right femur,10933721000119103,SNOMED,hip_femur
765329,Closed fracture of right fibula,10926641000119109,SNOMED,lowleg_ankle
760399,Closed fracture of right foot,10932121000119108,SNOMED,foot
760507,Closed fracture of right forearm,10937081000119108,SNOMED,forearm_wrist
37209610,Closed fracture of right half of occipital bone,16694261000119102,SNOMED,skull_face
760522,Closed fracture of right hand,10937881000119101,SNOMED,hand
765009,Closed fracture of right humerus,10929201000119103,SNOMED,humerus_elbow
760597,Closed fracture of right ilium,11306441000119104,SNOMED,pelvis
760604,Closed fracture of right ischium,11306921000119104,SNOMED,pelvis
760438,Closed fracture of right lower leg,10933801000119100,SNOMED,lowleg_ankle
763805,Closed fracture of right lower limb,446591000124105,SNOMED,site_unspec
37209595,Closed fracture of right mandible,16671311000119100,SNOMED,skull_face
37209572,Closed fracture of right maxilla,16667431000119102,SNOMED,skull_face
37309646,Closed fracture of right naso orbital ethmoid,16668911000119100,SNOMED,skull_face
37209584,Closed fracture of right orbit,16669591000119108,SNOMED,skull_face
37209583,Closed fracture of right orbital floor,16669351000119105,SNOMED,skull_face
760403,Closed fracture of right patella,10932281000119100,SNOMED,patella
760602,Closed fracture of right pubis,11306761000119106,SNOMED,pelvis
760505,Closed fracture of right radius,10937001000119100,SNOMED,forearm_wrist
760493,Closed fracture of right scapula,10936441000119105,SNOMED,clav_scap
760518,Closed fracture of right shoulder,10937641000119105,SNOMED,clav_scap
765335,Closed fracture of right talus,10929561000119100,SNOMED,foot
760255,Closed fracture of right tibia,10925401000119104,SNOMED,lowleg_ankle
760247,Closed fracture of right tibial plateau,10925001000119105,SNOMED,lowleg_ankle
760271,Closed fracture of right ulna,10926081000119107,SNOMED,forearm_wrist
763807,Closed fracture of right upper limb,446611000124104,SNOMED,site_unspec
760519,Closed fracture of right wrist,10937721000119106,SNOMED,forearm_wrist
37209573,Closed fracture of right zygomatic arch,16667471000119104,SNOMED,skull_face
37209549,Closed fracture of right zygomatic bone,16561561000119108,SNOMED,skull_face
37209577,Closed fracture of right zygomatic tripod,16668431000119103,SNOMED,skull_face
45767662,Closed fracture of roof of acetabulum,705135007,SNOMED,pelvis
37310088,Closed fracture of roof of left acetabulum,11307601000119101,SNOMED,pelvis
37310089,Closed fracture of roof of right acetabulum,11307561000119101,SNOMED,pelvis
40275827,Closed fracture of sacrum and coccyx with other cauda equina injury,111631009,SNOMED,vertebra
40275828,Closed fracture of sacrum and coccyx with other spinal cord injury,111632002,SNOMED,vertebra
75949,Closed fracture of sacrum AND/OR coccyx with cauda equina injury,123534001,SNOMED,vertebra
81425,Closed fracture of sacrum AND/OR coccyx with complete cauda equina lesion,41455002,SNOMED,vertebra
72457,Closed fracture of sacrum AND/OR coccyx without spinal cord injury,81425005,SNOMED,vertebra
76239,Closed fracture of sacrum AND/OR coccyx with spinal cord injury,14584002,SNOMED,vertebra
4010074,Closed fracture of sacrum with complete cauda equina lesion,208071000,SNOMED,vertebra
3540550,Closed fracture of sacrum with other cauda equina injury,680691000000109,SNOMED,vertebra
4013763,Closed fracture of sacrum with other cauda equina injury,208072007,SNOMED,vertebra
4010075,Closed fracture of sacrum with other spinal cord injury,208073002,SNOMED,vertebra
3536683,Closed fracture of sacrum with other spinal cord injury,623751000000108,SNOMED,vertebra
4326519,Closed fracture of sacrum without spinal cord injury,428514001,SNOMED,vertebra
4013762,Closed fracture of sacrum with spinal cord lesion,208069000,SNOMED,vertebra
4013311,Closed fracture of sacrum with spinal cord lesion NOS,208075009,SNOMED,vertebra
3535067,Closed fracture of sacrum with spinal cord lesion NOS,599611000000102,SNOMED,vertebra
3536682,Closed fracture of sacrum with unspecified spinal cord lesion,623741000000105,SNOMED,vertebra
4013310,Closed fracture of sacrum with unspecified spinal cord lesion,208070004,SNOMED,vertebra
80552,Closed fracture of scaphoid bone of wrist,42818005,SNOMED,hand
79938,Closed fracture of scapula,29749002,SNOMED,clav_scap
4010237,Closed fracture of scapula NOS,208230002,SNOMED,clav_scap
3520564,Closed fracture of scapula NOS,625181000000102,SNOMED,clav_scap
4179653,Closed fracture of scapular body,427803007,SNOMED,clav_scap
4009297,"Closed fracture of scapula, unspecified part",208224002,SNOMED,clav_scap
3539717,"Closed fracture of scapula, unspecified part",669291000000100,SNOMED,clav_scap
433329,Closed fracture of second cervical vertebra,269064009,SNOMED,vertebra
4039014,Closed fracture of second cervical vertebra without spinal cord injury,11782000,SNOMED,vertebra
45757307,Closed fracture of second lumbar vertebra,11310881000119106,SNOMED,vertebra
45766911,Closed fracture of second metacarpal,704177001,SNOMED,hand
760297,Closed fracture of second metacarpal bone of right hand,10927281000119104,SNOMED,hand
765331,Closed fracture of second metacarpal of left hand,10927321000119109,SNOMED,hand
4089512,Closed fracture of second metatarsal bone,18724009,SNOMED,foot
760361,Closed fracture of second metatarsal bone of left foot,10930321000119106,SNOMED,foot
760360,Closed fracture of second metatarsal bone of right foot,10930281000119101,SNOMED,foot
45757304,Closed fracture of second thoracic vertebra,11310561000119104,SNOMED,vertebra
45766780,Closed fracture of sesamoid bone of foot,704020004,SNOMED,foot
4010527,Closed fracture of sesamoid bone of hand,208427007,SNOMED,hand
760402,Closed fracture of sesamoid bone of left foot,10932241000119105,SNOMED,foot
760401,Closed fracture of sesamoid bone of right foot,10932201000119108,SNOMED,foot
73614,Closed fracture of seven ribs,20121009,SNOMED,rib_thorax
40413020,Closed fracture of seven ribs,208105006,SNOMED,rib_thorax
434493,Closed fracture of seventh cervical vertebra,269069004,SNOMED,vertebra
40405060,Closed fracture of seventh cervical vertebra (& [without mention of spinal cord lesion]),207894003,SNOMED,vertebra
4134320,Closed fracture of seventh cervical vertebra without mention of spinal cord lesion,263187008,SNOMED,vertebra
3565729,Closed fracture of seventh cervical vertebra without mention of spinal cord lesion,530801000000103,SNOMED,vertebra
4068577,Closed fracture of seventh cervical vertebra without spinal cord injury,21573009,SNOMED,vertebra
4101989,Closed fracture of shaft of bone of forearm,28078000,SNOMED,forearm_wrist
432461,Closed fracture of shaft of clavicle,87376003,SNOMED,clav_scap
438887,Closed fracture of shaft of femur,26442006,SNOMED,hip_femur
438005,Closed fracture of shaft of fibula,77803008,SNOMED,lowleg_ankle
45766781,Closed fracture of shaft of fifth metacarpal bone,704021000,SNOMED,hand
760295,Closed fracture of shaft of fifth metacarpal bone of left hand,10927161000119102,SNOMED,hand
760294,Closed fracture of shaft of fifth metacarpal of right hand,10927121000119107,SNOMED,hand
37209156,Closed fracture of shaft of first metacarpal bone of left hand,10926761000119100,SNOMED,hand
760286,Closed fracture of shaft of first metacarpal bone of right hand,10926721000119105,SNOMED,hand
45766782,Closed fracture of shaft of fourth metacarpal bone,704022007,SNOMED,hand
760292,Closed fracture of shaft of fourth metacarpal bone of right hand,10927041000119100,SNOMED,hand
760293,Closed fracture of shaft of fourth metacarpal of left hand,10927081000119105,SNOMED,hand
435940,Closed fracture of shaft of humerus,90235006,SNOMED,humerus_elbow
760339,Closed fracture of shaft of left clavicle,10929321000119101,SNOMED,clav_scap
760436,Closed fracture of shaft of left femur,10933681000119109,SNOMED,hip_femur
760280,Closed fracture of shaft of left fibula,10926441000119107,SNOMED,lowleg_ankle
760322,Closed fracture of shaft of left humerus,10928521000119101,SNOMED,humerus_elbow
760499,Closed fracture of shaft of left radius,10936721000119108,SNOMED,forearm_wrist
764999,Closed fracture of shaft of left tibia,10925361000119108,SNOMED,lowleg_ankle
760266,Closed fracture of shaft of left ulna,10925881000119109,SNOMED,forearm_wrist
440547,Closed fracture of shaft of metacarpal bone,46422008,SNOMED,hand
760288,Closed fracture of shaft of metacarpal bone of left hand,10926841000119105,SNOMED,hand
760287,Closed fracture of shaft of metacarpal bone of right hand,10926801000119108,SNOMED,hand
436826,Closed fracture of shaft of radius,3228009,SNOMED,forearm_wrist
40598639,Closed fracture of shaft of radius and ulna,54819005,SNOMED,forearm_wrist
760338,Closed fracture of shaft of right clavicle,10929281000119106,SNOMED,clav_scap
760435,Closed fracture of shaft of right femur,10933641000119104,SNOMED,hip_femur
760279,Closed fracture of shaft of right fibula,10926401000119105,SNOMED,lowleg_ankle
760321,Closed fracture of shaft of right humerus,10928481000119101,SNOMED,humerus_elbow
760498,Closed fracture of shaft of right radius,10936681000119102,SNOMED,forearm_wrist
760254,Closed fracture of shaft of right tibia,10925321000119103,SNOMED,lowleg_ankle
760265,Closed fracture of shaft of right ulna,10925841000119104,SNOMED,forearm_wrist
45766783,Closed fracture of shaft of second metacarpal bone,704023002,SNOMED,hand
760290,Closed fracture of shaft of second metacarpal bone of left hand,10926921000119107,SNOMED,hand
760289,Closed fracture of shaft of second metacarpal bone of right hand,10926881000119100,SNOMED,hand
45766784,Closed fracture of shaft of third metacarpal bone,704024008,SNOMED,hand
760291,Closed fracture of shaft of third metacarpal of left hand,10927001000119102,SNOMED,hand
765330,Closed fracture of shaft of third metacarpal of right hand,10926961000119102,SNOMED,hand
436252,Closed fracture of shaft of tibia,28012007,SNOMED,lowleg_ankle
437400,Closed fracture of shaft of ulna,53792000,SNOMED,forearm_wrist
3520324,"Closed fracture of shaft or unspecified part, NOS",605181000000106,SNOMED,site_unspec
4012441,"Closed fracture of shaft or unspecified part, NOS",208571009,SNOMED,site_unspec
45766940,Closed fracture of shoulder,704210003,SNOMED,clav_scap
760258,Closed fracture of single left rib,10925521000119107,SNOMED,rib_thorax
760257,Closed fracture of single right rib,10925481000119107,SNOMED,rib_thorax
40413019,Closed fracture of six ribs,208104005,SNOMED,rib_thorax
77701,Closed fracture of six ribs,89636007,SNOMED,rib_thorax
437402,Closed fracture of sixth cervical vertebra,269068007,SNOMED,vertebra
40405059,Closed fracture of sixth cervical vertebra (& [without mention of spinal cord lesion]),207893009,SNOMED,vertebra
3530750,Closed fracture of sixth cervical vertebra without mention of spinal cord lesion,530791000000102,SNOMED,vertebra
4135740,Closed fracture of sixth cervical vertebra without mention of spinal cord lesion,263186004,SNOMED,vertebra
4307813,Closed fracture of sixth cervical vertebra without spinal cord injury,8303001,SNOMED,vertebra
4159165,Closed fracture of skull,371162008,SNOMED,skull_face
4008052,Closed fracture of skull NOS with intracranial injury,207813008,SNOMED,skull_face
3537863,Closed fracture of skull NOS with intracranial injury,641271000000107,SNOMED,skull_face
3540890,"Closed fracture of skull NOS with intracranial injury, unspecified state of consciousness",685391000000107,SNOMED,skull_face
4008053,"Closed fracture of skull NOS with intracranial injury, unspecified state of consciousness",207814002,SNOMED,skull_face
4011514,"Closed fracture of skull NOS with intracranial injury, with 1-24 hours loss of consciousness",207817009,SNOMED,skull_face
3540036,"Closed fracture of skull NOS with intracranial injury, with 1-24 hours loss of consciousness",673461000000103,SNOMED,skull_face
3540037,"Closed fracture of skull NOS with intracranial injury, with concussion, unspecified",673491000000109,SNOMED,skull_face
4009000,"Closed fracture of skull NOS with intracranial injury, with concussion, unspecified",207822009,SNOMED,skull_face
3540891,"Closed fracture of skull NOS with intracranial injury, with less than 1 hour loss of consciousness",685411000000107,SNOMED,skull_face
4012899,"Closed fracture of skull NOS with intracranial injury, with less than 1 hour loss of consciousness",207816000,SNOMED,skull_face
4011515,"Closed fracture of skull NOS with intracranial injury, with loss of consciousness of unspecified duration",207821002,SNOMED,skull_face
3540224,"Closed fracture of skull NOS with intracranial injury, with loss of consciousness of unspecified duration",676191000000109,SNOMED,skull_face
3584120,"Closed fracture of skull NOS with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",673471000000105,SNOMED,skull_face
4008999,"Closed fracture of skull NOS with intracranial injury, with more than 24 hours loss of consciousness and return to pre-existing conscious level",207818004,SNOMED,skull_face
3584121,"Closed fracture of skull NOS with intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",673481000000107,SNOMED,skull_face
4012900,"Closed fracture of skull NOS with intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207819007,SNOMED,skull_face
3584316,"Closed fracture of skull NOS with intracranial injury, with no loss of consciousness",685401000000105,SNOMED,skull_face
4012898,"Closed fracture of skull NOS with intracranial injury, with no loss of consciousness",207815001,SNOMED,skull_face
3521182,Closed fracture of skull NOS without mention of intracranial injury,689901000000102,SNOMED,skull_face
4008996,Closed fracture of skull NOS without mention of intracranial injury,207804006,SNOMED,skull_face
4011015,"Closed fracture of skull NOS without mention of intracranial injury, unspecified state of consciousness",207805007,SNOMED,skull_face
3521183,"Closed fracture of skull NOS without mention of intracranial injury, unspecified state of consciousness",689911000000100,SNOMED,skull_face
4008997,"Closed fracture of skull NOS without mention of intracranial injury, with 1-24 hours loss of consciousness",207808009,SNOMED,skull_face
3538725,"Closed fracture of skull NOS without mention of intracranial injury, with 1-24 hours loss of consciousness",653541000000102,SNOMED,skull_face
4008051,"Closed fracture of skull NOS without mention of intracranial injury, with concussion, unspecified",207812003,SNOMED,skull_face
3541136,"Closed fracture of skull NOS without mention of intracranial injury, with concussion, unspecified",688911000000105,SNOMED,skull_face
4011016,"Closed fracture of skull NOS without mention of intracranial injury, with less than 1 hour loss of consciousness",207807004,SNOMED,skull_face
3539571,"Closed fracture of skull NOS without mention of intracranial injury, with less than 1 hour loss of consciousness",666891000000106,SNOMED,skull_face
4008050,"Closed fracture of skull NOS without mention of intracranial injury, with loss of consciousness of unspecified duration",207811005,SNOMED,skull_face
3541135,"Closed fracture of skull NOS without mention of intracranial injury, with loss of consciousness of unspecified duration",688901000000108,SNOMED,skull_face
3541134,"Closed fracture of skull NOS without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",688891000000107,SNOMED,skull_face
4008998,"Closed fracture of skull NOS without mention of intracranial injury, with more than 24 hours loss of consciousness without return to pre-existing conscious level",207810006,SNOMED,skull_face
4008049,"Closed fracture of skull NOS without mention of intracranial injury, with more than 24 hours loss of consciousness with return to pre-existing conscious level",207809001,SNOMED,skull_face
3538726,"Closed fracture of skull NOS without mention of intracranial injury, with more than 24 hours loss of consciousness with return to pre-existing conscious level",653551000000104,SNOMED,skull_face
4011513,"Closed fracture of skull NOS without mention of intracranial injury, with no loss of consciousness",207806008,SNOMED,skull_face
3541194,"Closed fracture of skull NOS without mention of intracranial injury, with no loss of consciousness",689921000000106,SNOMED,skull_face
3655956,Closed fracture of skull with cerebral contusion,870549000,SNOMED,skull_face
3655955,Closed fracture of skull with cerebral laceration,870548008,SNOMED,skull_face
763786,Closed fracture of spine of right tibia,446361000124109,SNOMED,lowleg_ankle
4008357,"Closed fracture of spine, unspecified",207994004,SNOMED,vertebra
3541663,"Closed fracture of spine, unspecified",696671000000109,SNOMED,vertebra
4008516,Closed fracture of spine with spinal cord lesion unspecified,208094004,SNOMED,vertebra
3584349,Closed fracture of spine with spinal cord lesion unspecified,687321000000102,SNOMED,vertebra
135939,Closed fracture of sternal end of clavicle,48561006,SNOMED,clav_scap
760343,Closed fracture of sternal end of left clavicle,10929481000119105,SNOMED,clav_scap
760342,Closed fracture of sternal end of right clavicle,10929441000119100,SNOMED,clav_scap
436832,Closed fracture of sternum,66112004,SNOMED,rib_thorax
4164959,Closed fracture of styloid process of ulna,41036008,SNOMED,forearm_wrist
4161312,Closed fracture of superior maxilla,399240007,SNOMED,skull_face
440853,Closed fracture of surgical neck of humerus,73244003,SNOMED,humerus_elbow
760314,Closed fracture of surgical neck of left humerus,10928201000119108,SNOMED,humerus_elbow
760313,Closed fracture of surgical neck of right humerus,10928161000119103,SNOMED,humerus_elbow
434181,Closed fracture of symphysis of body of mandible,207760009,SNOMED,skull_face
40376587,Closed fracture of symphysis of body of mandible,18670007,SNOMED,skull_face
137695,Closed fracture of T1-T6 level with anterior cord syndrome,14493003,SNOMED,vertebra
136243,Closed fracture of T1-T6 level with central cord syndrome,52289006,SNOMED,vertebra
138266,Closed fracture of T1-T6 level with complete lesion of cord,69062005,SNOMED,vertebra
4028680,Closed fracture of T1-T6 level with incomplete spinal cord lesion,13456001,SNOMED,vertebra
40275420,Closed fracture of T1-T6 level with other specified spinal cord injury,111627003,SNOMED,vertebra
4150352,Closed fracture of T1-T6 level with posterior cord syndrome,31033002,SNOMED,vertebra
138876,Closed fracture of T1-T6 level with spinal cord injury,31882001,SNOMED,vertebra
312462,Closed fracture of T7-T12 level with anterior cord syndrome,13194006,SNOMED,vertebra
321694,Closed fracture of T7-T12 level with central cord syndrome,8183009,SNOMED,vertebra
316536,Closed fracture of T7-T12 level with complete lesion of cord,20540005,SNOMED,vertebra
4077752,Closed fracture of T7-T12 level with incomplete spinal cord lesion,18960007,SNOMED,vertebra
40275421,Closed fracture of T7-T12 level with other specified spinal cord injury,111628008,SNOMED,vertebra
4165727,Closed fracture of T7-T12 level with posterior cord syndrome,41133002,SNOMED,vertebra
313608,Closed fracture of T7-T12 level with spinal cord injury,72513001,SNOMED,vertebra
74777,Closed fracture of talus,79626009,SNOMED,foot
40491339,Closed fracture of tarsal bone,447138000,SNOMED,foot
760398,Closed fracture of tarsal bone of left foot,10932081000119106,SNOMED,foot
760397,Closed fracture of tarsal bone of right foot,10932041000119101,SNOMED,foot
3520099,"Closed fracture of tarsal bone, unspecified",592991000000107,SNOMED,foot
4016119,"Closed fracture of tarsal bone, unspecified",208683002,SNOMED,foot
45757292,Closed fracture of temporal bone,11304381000119108,SNOMED,skull_face
3535300,"Closed fracture of the distal radius, unspecified",603491000000103,SNOMED,forearm_wrist
4150963,"Closed fracture of the distal radius, unspecified",269084008,SNOMED,forearm_wrist
4260258,Closed fracture of the medial epicondyle of humerus,440366004,SNOMED,humerus_elbow
40407426,"Closed fracture of the radius: [distal, unspecified] or [Dupuytren's]",208317000,SNOMED,forearm_wrist
441976,Closed fracture of third cervical vertebra,269065005,SNOMED,vertebra
40405055,Closed fracture of third cervical vertebra (& [without mention of spinal cord lesion]),207890007,SNOMED,vertebra
4135738,Closed fracture of third cervical vertebra without mention of spinal cord lesion,263183007,SNOMED,vertebra
3530747,Closed fracture of third cervical vertebra without mention of spinal cord lesion,530761000000108,SNOMED,vertebra
4006471,Closed fracture of third cervical vertebra without spinal cord injury,111622009,SNOMED,vertebra
45757308,Closed fracture of third lumbar vertebra,11310921000119104,SNOMED,vertebra
45772703,Closed fracture of third metacarpal,704176005,SNOMED,hand
765890,Closed fracture of third metacarpal bone of left hand,10927401000119108,SNOMED,hand
765001,Closed fracture of third metacarpal bone of right hand,10927361000119104,SNOMED,hand
4008706,Closed fracture of third metatarsal bone,111647006,SNOMED,foot
760365,Closed fracture of third metatarsal bone of left foot,10930481000119102,SNOMED,foot
760364,Closed fracture of third metatarsal bone of right foot,10930441000119107,SNOMED,foot
45757305,Closed fracture of third thoracic vertebra,11310601000119104,SNOMED,vertebra
4195932,Closed fracture of thoracic region with spinal cord injury,44434003,SNOMED,vertebra
4013747,Closed fracture of thoracic spine with spinal cord lesion,208026008,SNOMED,vertebra
3520235,Closed fracture of thoracic spine with spinal cord lesion NOS,599511000000101,SNOMED,vertebra
4013750,Closed fracture of thoracic spine with spinal cord lesion NOS,208039007,SNOMED,vertebra
316535,Closed fracture of thoracic vertebra without spinal cord injury,89825003,SNOMED,vertebra
40413016,Closed fracture of three ribs,208101002,SNOMED,rib_thorax
73884,Closed fracture of three ribs,79546008,SNOMED,rib_thorax
4015356,Closed fracture of thumb metacarpal,208403005,SNOMED,hand
4228189,Closed fracture of thyroid cartilage,88835002,SNOMED,rib_thorax
40413042,Closed fracture of thyroid cartilage,208125005,SNOMED,rib_thorax
40491340,Closed fracture of tibia,447139008,SNOMED,lowleg_ankle
434782,Closed fracture of tibia AND fibula,413877007,SNOMED,lowleg_ankle
40408617,"Closed fracture of tibia and fibula, proximal",208609001,SNOMED,lowleg_ankle
4012452,"Closed fracture of tibia and fibula, proximal not otherwise specified",208616000,SNOMED,lowleg_ankle
